# Pressure Temperature SOLID V rho alpha beta_T molar_C_p C_p_per_kilogram MELT V rho alpha beta_T molar_C_p C_p_per_kilogram COMPOSITE V rho alpha beta_T molar_C_p C_p_per_kilogram
1.000000000000000000e+11 2.500000000000000000e+03 1.017411335730062193e-05 6.034317881952445532e+03 1.220646395552051164e-05 2.006149783005180288e-12 6.309953489437283025e+01 3.008676478624197443e+02 9.562790232386130434e-06 6.078289128119504312e+03 1.165734386895183767e-05 1.860345242483254202e-12 6.198169230980001032e+01 1.066344285747571803e+03 1.004567483294705186e-05 6.043112131185856924e+03 1.209663993820677448e-05 1.976988874900794667e-12 6.286467701615629977e+01 1.035540096054773358e+03
1.050000000000000000e+11 2.500000000000000000e+03 1.007416666086433255e-05 6.094184882157088396e+03 1.182620307806171133e-05 1.943510643290144361e-12 6.301850844553943887e+01 3.005905349124552686e+02 9.475599541040621466e-06 6.134219122731795323e+03 1.130541635101478911e-05 1.804154437732257290e-12 6.190936628125449204e+01 1.065099975623465525e+03 9.948478943437925431e-06 6.102191730272030327e+03 1.172204573265232722e-05 1.915639402178567310e-12 6.278560967393397618e+01 1.034231072744479661e+03
1.100000000000000000e+11 2.500000000000000000e+03 9.978213838922331673e-06 6.152787979496843036e+03 1.147277874851789211e-05 1.885303010667177563e-12 6.294358134659094617e+01 3.003317514879449845e+02 9.391748507411431111e-06 6.188986412714391008e+03 1.097799160622504904e-05 1.751877879537132298e-12 6.184233530020425462e+01 1.063946762457653449e+03 9.855133580169294928e-06 6.160027666140353176e+03 1.137382132005932587e-05 1.858617984441168551e-12 6.271246513041012349e+01 1.033019916211980672e+03
1.150000000000000000e+11 2.500000000000000000e+03 9.885951990853013421e-06 6.210209620861509393e+03 1.114336330045404965e-05 1.831058810061691068e-12 6.287408214922982097e+01 3.000895158346901894e+02 9.310989848310462035e-06 6.242666445882467087e+03 1.067251311664790104e-05 1.703106968675841387e-12 6.178002608682616881e+01 1.062874783439993735e+03 9.765348154121594436e-06 6.216700985865700204e+03 1.104919326369282026e-05 1.805468441784521011e-12 6.264459337255721749e+01 1.031895893746727324e+03
1.200000000000000000e+11 2.500000000000000000e+03 9.797111347590293397e-06 6.266524079066515696e+03 1.083551868495361539e-05 1.780374616842140084e-12 6.280943483105542668e+01 2.998622703491847687e+02 9.233102861417457496e-06 6.295327234670994585e+03 1.038677404814826561e-05 1.657489021316762522e-12 6.172194588150185268e+01 1.061875561044563256e+03 9.678863747150039692e-06 6.272284710187411292e+03 1.074576975759254611e-05 1.755797497737064491e-12 6.258143656162761914e+01 1.030849794013741075e+03
1.250000000000000000e+11 2.500000000000000000e+03 9.711450607979349846e-06 6.321798528690093917e+03 1.054713099680984776e-05 1.732900766970163652e-12 6.274914238588918636e+01 2.996486473877030789e+02 9.157889734563298348e-06 6.347030329992476254e+03 1.011885879877193294e-05 1.614717918204793687e-12 6.166766871748577472e+01 1.060941766862148143e+03 9.595448666514438469e-06 6.326844888950569839e+03 1.046147655720226311e-05 1.709264197217089497e-12 6.252251320885974906e+01 1.029873665925213345e+03
1.300000000000000000e+11 2.500000000000000000e+03 9.628753068666921175e-06 6.376093947694331291e+03 1.027635785616757869e-05 1.688332610212418920e-12 6.269277369386452392e+01 2.994474411492398644e+02 9.085172476129607435e-06 6.397831637948399475e+03 9.867095983399370402e-06 1.574526584152178125e-12 6.161682442013645300e+01 1.060067032341020422e+03 9.514894754100994680e-06 6.380441485745143837e+03 1.019450548161393568e-05 1.665571405000370761e-12 6.246740551010859122e+01 1.028960609631973966e+03
1.350000000000000000e+11 2.500000000000000000e+03 9.548823390632203679e-06 6.429465877984537656e+03 1.002158578071945749e-05 1.646403427762653888e-12 6.263995292999315723e+01 2.992575844096517130e+02 9.014790344841608742e-06 6.447782109237869008e+03 9.630020310868376803e-06 1.536680890550274128e-12 6.156908971907876094e+01 1.059245795878964600e+03 9.437014301396360301e-06 6.433129124235203562e+03 9.943272686749241691e-06 1.624458920320177936e-12 6.241574912602958136e+01 1.028104607866058814e+03
1.400000000000000000e+11 2.500000000000000000e+03 9.471484880544859099e-06 6.481965070870557611e+03 9.781395393273887868e-06 1.606878654452513453e-12 6.259035095566343898e+01 2.990781291577633283e+02 8.946597684257321506e-06 6.496928324638880440e+03 9.406341439683382072e-06 1.500974674511935052e-12 6.152418101303075559e+01 1.058473178348045167e+03 9.361637454526954436e-06 6.484957721624222359e+03 9.706384602555788064e-06 1.585697858464397611e-12 6.236722487309902618e+01 1.027300388812671372e+03
1.450000000000000000e+11 2.500000000000000000e+03 9.396577191520057807e-06 6.533638037941650509e+03 9.554532826821518648e-06 1.569551132277751674e-12 6.254367827244102784e+01 2.989082303907016467e+02 8.880462087619417558e-06 6.545312995033759762e+03 9.194918357412617952e-06 1.467225641759230225e-12 6.148184843846867409e+01 1.057744881050842650e+03 9.288610018695235343e-06 6.535973029360073269e+03 9.482609932939741219e-06 1.549086034174047263e-12 6.232155192053113524e+01 1.026543313830699390e+03
1.500000000000000000e+11 2.500000000000000000e+03 9.323954367881792812e-06 6.584527523692479008e+03 9.339886070526616274e-06 1.534237185713588282e-12 6.249967921664171655e+01 2.987471324830193566e+02 8.816262834230869256e-06 6.592975390696920840e+03 8.994738167130208130e-06 1.435271974535392816e-12 6.144187097520714502e+01 1.057057101515967361e+03 9.217791590356323316e-06 6.586217097093367556e+03 9.270856489847333290e-06 1.514444143477948987e-12 6.227848218348960785e+01 1.025829284913711490e+03
1.000000000000000000e+11 3.000000000000000000e+03 1.023706021374130818e-05 5.997213348668284198e+03 1.246618642795582519e-05 2.046587464677568529e-12 6.289864566256618872e+01 3.053226963541872010e+02 9.619286614994918439e-06 6.042589874948924262e+03 1.190562817868160861e-05 1.897763103115964281e-12 6.183091084394096981e+01 1.063750214038271224e+03 1.010723801277261074e-05 6.006288653924411847e+03 1.235407477810098221e-05 2.016822592365247518e-12 6.267426623863786972e+01 1.032406107969753293e+03
1.050000000000000000e+11 3.000000000000000000e+03 1.013452195729179019e-05 6.057891474673602715e+03 1.206752921836818572e-05 1.981003049246682702e-12 6.279817972357852796e+01 3.049827667618479836e+02 9.529863029117903228e-06 6.099290590683355731e+03 1.153643668383095581e-05 1.838882952891712373e-12 6.174170183684614699e+01 1.062215446086513566e+03 1.000752870332925943e-05 6.066171297875554046e+03 1.196131071146074245e-05 1.952579029975688475e-12 6.257629337025734628e+01 1.030785546721242554e+03
1.100000000000000000e+11 3.000000000000000000e+03 1.003617981430943340e-05 6.117251314831562922e+03 1.169768872480432640e-05 1.920170033715903463e-12 6.270553299045189988e+01 3.046660691770694029e+02 9.443949521556629264e-06 6.154777063486390034e+03 1.119358874347980795e-05 1.784206401810573021e-12 6.165926683379822748e+01 1.060797219330032704e+03 9.911865155712519710e-06 6.124756464562528890e+03 1.159686872853942610e-05 1.892977307334837819e-12 6.248591197197725933e+01 1.029290353953743306e+03
1.150000000000000000e+11 3.000000000000000000e+03 9.941708147362845249e-06 6.175380855578204319e+03 1.135355786239621221e-05 1.863574959301719835e-12 6.261982175311598553e+01 3.043702894205138136e+02 9.361279944765188112e-06 6.209129974422315172e+03 1.087426963967780666e-05 1.733284078228736338e-12 6.158285183453821077e+01 1.059482561811502137e+03 9.819934902703296930e-06 6.182130679347026671e+03 1.125770021785252941e-05 1.837516783087122894e-12 6.240226652228049176e+01 1.027906409684440632e+03
1.200000000000000000e+11 3.000000000000000000e+03 9.850817736811601295e-06 6.232359160960541885e+03 1.103246726702202856e-05 1.810776861943982451e-12 6.254029092502769061e+01 3.040934108574729180e+02 9.281617426935961771e-06 6.262421863598433447e+03 1.057605863202190101e-05 1.685729540359819108e-12 6.151181141343785441e+01 1.058260369511252748e+03 9.731460302329261307e-06 6.238371701488119470e+03 1.094118554002200170e-05 1.785767397627149702e-12 6.232462576499320051e+01 1.026621644265681653e+03
1.250000000000000000e+11 3.000000000000000000e+03 9.763250543555118324e-06 6.288257572729959975e+03 1.073211014863536205e-05 1.761394799894636026e-12 6.246629142340762542e+01 3.038336680778985510e+02 9.204750215070576353e-06 6.314718221123867806e+03 1.029686161242046516e-05 1.641208514207605909e-12 6.144558977108077613e+01 1.057121080355233289e+03 9.646193542845116686e-06 6.293549702408742633e+03 1.064506044139238369e-05 1.737357542757229962e-12 6.225236088846000371e+01 1.025425678412756497e+03
1.300000000000000000e+11 3.000000000000000000e+03 9.678775381552799043e-06 6.343140711993746663e+03 1.045048220656174227e-05 1.715097886408351434e-12 6.239726216798008807e+01 3.035895089660541544e+02 9.130488233013353539e-06 6.366078398067959824e+03 1.003485722554089110e-05 1.599430284325005095e-12 6.138370563447404038e+01 1.056056414435510078e+03 9.563912513606568762e-06 6.347728249208589659e+03 1.036735721035757204e-05 1.691964365991682529e-12 6.218492815545714336e+01 1.024309536645484968e+03
1.350000000000000000e+11 3.000000000000000000e+03 9.597184316606424405e-06 6.397067320957664379e+03 1.018583318269809347e-05 1.671597256899141595e-12 6.233271563277274652e+01 3.033595634392405032e+02 9.058660211337451955e-06 6.416556372348816694e+03 9.788453395850235572e-06 1.560140748124864838e-12 6.132574012090972815e+01 1.055059165217938016e+03 9.484417367462711428e-06 6.400965131235895569e+03 1.010635722532852223e-05 1.649305955144286163e-12 6.212185495778308564e+01 1.023265417220497511e+03
1.400000000000000000e+11 3.000000000000000000e+03 9.518289649728128187e-06 6.450090974771288529e+03 9.936627493235605991e-06 1.630639544310969563e-12 6.227222615780431170e+01 3.031426175267755525e+02 8.989111278409665453e-06 6.466201396750695494e+03 9.556251975376851154e-06 1.523116768185380397e-12 6.127132690632039669e+01 1.054123030396764307e+03 9.407527639992600772e-06 6.453313059167170650e+03 9.860552389663855362e-06 1.609134989085851730e-12 6.206272853158628067e+01 1.022286505954019844e+03
1.450000000000000000e+11 3.000000000000000000e+03 9.441921374682948266e-06 6.502260687066134778e+03 9.701512005402955195e-06 1.592001540883559840e-12 6.221542042382657201e+01 3.029375917545935977e+02 8.921700926235758737e-06 6.515058550446641675e+03 9.337019785489043591e-06 1.488161546448990854e-12 6.122014420180891392e+01 1.053242473857389086e+03 9.333079820593526694e-06 6.504820259742236885e+03 9.628613561420173213e-06 1.571233541996646083e-12 6.200718675851027228e+01 1.021366824452392734e+03
1.500000000000000000e+11 3.000000000000000000e+03 9.367925022907298545e-06 6.553621427887670507e+03 9.479289484057581720e-06 1.555485800920232643e-12 6.216196963653368357e+01 3.027435230237125552e+02 8.856301283048413772e-06 6.563169210972546352e+03 9.129664735212399121e-06 1.455100809673466286e-12 6.117190816086186800e+01 1.052412612252870986e+03 9.260925292851781817e-06 6.555530984504644948e+03 9.409364534288542151e-06 1.535408802670879089e-12 6.195491061565152080e+01 1.020501105542178948e+03
1.000000000000000000e+11 3.500000000000000000e+03 1.030175390202763535e-05 5.959551620902783725e+03 1.273416286538007751e-05 2.089041565637545587e-12 6.251421563589807562e+01 3.088970585067093566e+02 9.677332753225000950e-06 6.006345486531869028e+03 1.216068372717313548e-05 1.937070929092344888e-12 6.143046243897595104e+01 1.056860826987707242e+03 1.017050536881618428e-05 5.968910394028601331e+03 1.261946703773868876e-05 2.058647438328505447e-12 6.228641903142366942e+01 1.026019867738932589e+03
1.050000000000000000e+11 3.500000000000000000e+03 1.019648544157497246e-05 6.021077999547198488e+03 1.231584141427215802e-05 2.020287539750648445e-12 6.239181924559420622e+01 3.084865605720428334e+02 9.585556268461200481e-06 6.063852975882750798e+03 1.177306041788145623e-05 1.875292990476936073e-12 6.132208522622817526e+01 1.054996285746380636e+03 1.006814807221883615e-05 6.029632994814309313e+03 1.220728521499401936e-05 1.991288629895906455e-12 6.216710113423527417e+01 1.024047599164487792e+03
1.100000000000000000e+11 3.500000000000000000e+03 1.009563130311494841e-05 6.081227842188300201e+03 1.192851079266546676e-05 1.956637457585683408e-12 6.227923198004582162e+01 3.081048993769373965e+02 9.497473896717300833e-06 6.120090935347600862e+03 1.141380180066319764e-05 1.818038181216319205e-12 6.122219803292864526e+01 1.053277808340795445e+03 9.970047223522051957e-06 6.089000460820159788e+03 1.182556899426501192e-05 1.928917602311810325e-12 6.205730605565308622e+01 1.022232528135446159e+03
1.150000000000000000e+11 3.500000000000000000e+03 9.998840744974847974e-06 6.140095210119761759e+03 1.156874954261338083e-05 1.897526687294870517e-12 6.217531691768371616e+01 3.077491360613483380e+02 9.412798629131045218e-06 6.175145798201988327e+03 1.107980235576044030e-05 1.764811021357598844e-12 6.112983075492618212e+01 1.051688704923036539e+03 9.875866191986322894e-06 6.147105327736207073e+03 1.147096010524279137e-05 1.870983554107416425e-12 6.195593303716571398e+01 1.020556492792410722e+03
1.200000000000000000e+11 3.500000000000000000e+03 9.905803153303214916e-06 6.197764402828641323e+03 1.123362930826020547e-05 1.842472133583919727e-12 6.207910656008372996e+01 3.074167177078072086e+02 9.331275782262175703e-06 6.229095062701993811e+03 1.076840164061503583e-05 1.715187078291744864e-12 6.104415643466100505e+01 1.050214748365131527e+03 9.785306734926336628e-06 6.204030534803313458e+03 1.114058377473117357e-05 1.817015122525485037e-12 6.186204504204644650e+01 1.019004031940219306e+03
1.250000000000000000e+11 3.500000000000000000e+03 9.816242143182765374e-06 6.254311300542589379e+03 1.092062830567275737e-05 1.791057902032787715e-12 6.198977236132830626e+01 3.071054160391116170e+02 9.252678301619613393e-06 6.282008517882392880e+03 1.047730644569766294e-05 1.668800534566190120e-12 6.096446569029853890e+01 1.048843734333227758e+03 9.698103368397652206e-06 6.259850744010549533e+03 1.083196393367773747e-05 1.766606428539467913e-12 6.177483934937620802e+01 1.017561900052658871e+03
1.300000000000000000e+11 3.500000000000000000e+03 9.729910706398971456e-06 6.309804479972679474e+03 1.062756250656925257e-05 1.742923903581219532e-12 6.190660061410805781e+01 3.068132774359688710e+02 9.176802891146799667e-06 6.333949262446916691e+03 1.020452886542859388e-05 1.625334298583732052e-12 6.089014645638285828e+01 1.047565132742115793e+03 9.614018734842036477e-06 6.314633436467526735e+03 1.054295577834112049e-05 1.719405982581722157e-12 6.169362427732946941e+01 1.016218683357835744e+03
1.350000000000000000e+11 3.500000000000000000e+03 9.646587190378101540e-06 6.364306148210330321e+03 1.035253042611312424e-05 1.697756715803323308e-12 6.182897319546773929e+01 3.065385819093671103e+02 9.103466799720487612e-06 6.384974557800846014e+03 9.948336589710779821e-06 1.584512067640778327e-12 6.082066778788261985e+01 1.046369809117096565e+03 9.532839762724140800e-06 6.368439830128434551e+03 1.027169165883265570e-05 1.675107786170814312e-12 6.161780059290072131e+01 1.014964493211624017e+03
1.400000000000000000e+11 3.500000000000000000e+03 9.566071942911940929e-06 6.417872929594746893e+03 1.009386846341910225e-05 1.655282193901569584e-12 6.175635206539030264e+01 3.062798092107793195e+02 9.032505134823541029e-06 6.435136546992457625e+03 9.707212675210484640e-06 1.546091905249106429e-12 6.075556680474881688e+01 1.045249799985782374e+03 9.454374460802041687e-06 6.421325653074290130e+03 1.001653730577738043e-05 1.633444136171076912e-12 6.154684654133635746e+01 1.013790719168054125e+03
1.450000000000000000e+11 3.500000000000000000e+03 9.488184494488959014e-06 6.470556532772931860e+03 9.850114503961083948e-06 1.615259450948049160e-12 6.168826669073504831e+01 3.060356106726641769e+02 8.963768602616851611e-06 6.484482864387092377e+03 9.479822739711057759e-06 1.509861004077492078e-12 6.069443808676506080e+01 1.044198130425176487e+03 9.378449225033488309e-06 6.473341799095764145e+03 9.776056151111080065e-06 1.594179761573938026e-12 6.148030569767689002e+01 1.012689828593536390e+03
1.500000000000000000e+11 3.500000000000000000e+03 9.412761177977806360e-06 6.522404319426272195e+03 9.619978046229715751e-06 1.577475918922117510e-12 6.162430376941401988e+01 3.058047856801832154e+02 8.897121595475458651e-06 6.533057155648979460e+03 9.264988019940028770e-06 1.475631385313947067e-12 6.063692499700226790e+01 1.043208664788812257e+03 9.304906562668565151e-06 6.524534886670812739e+03 9.548980040971778016e-06 1.557107012200483381e-12 6.141777703780396536e+01 1.011655202887184942e+03
1.000000000000000000e+11 4.000000000000000000e+03 1.036827347499632380e-05 5.921317017054485405e+03 1.301329304921933333e-05 2.133660996653958083e-12 6.200928329627453195e+01 3.118990198088825991e+02 9.736994156424898502e-06 5.969542855856218921e+03 1.242574264009431456e-05 1.978406916704822882e-12 6.086562537230388870e+01 1.047143267560422146e+03 1.023555299035498709e-05 5.930962184814830835e+03 1.289578296739432687e-05 2.102610180664130719e-12 6.176884007333357118e+01 1.017496631122785857e+03
1.050000000000000000e+11 4.000000000000000000e+03 1.026012549774450033e-05 5.983731308010479552e+03 1.257383978454312357e-05 2.061489916064483912e-12 6.186239279341901920e+01 3.114103544276096613e+02 9.642735654702292775e-06 6.027895608198600712e+03 1.201831949920872532e-05 1.913501184369021775e-12 6.073577881820428814e+01 1.044909363873248594e+03 1.013040281268002098e-05 5.992564168048103966e+03 1.246273572747624493e-05 2.031892169725391727e-12 6.162567462977726507e+01 1.015131440878059152e+03
1.100000000000000000e+11 4.000000000000000000e+03 1.015662769736252616e-05 6.044706569377661253e+03 1.216777555328869121e-05 1.994812241400647058e-12 6.172760585920897825e+01 3.109568970355978763e+02 9.552370345621516049e-06 6.084919428468634578e+03 1.164149170214917523e-05 1.853472279313769794e-12 6.061640377157903004e+01 1.042855613901507922e+03 1.002973684193118313e-05 6.052749141195856282e+03 1.206251878306078666e-05 1.966544248983271686e-12 6.149425928419387333e+01 1.012960152753550460e+03
1.150000000000000000e+11 4.000000000000000000e+03 1.005740154838021165e-05 6.104343539396427332e+03 1.179132355341550637e-05 1.933005466199960165e-12 6.160348400683412251e+01 3.105349782940387513e+02 9.465588096539184401e-06 6.140707086678730775e+03 1.129182456892532696e-05 1.797772422158513133e-12 6.050627234340224447e+01 1.040960892819505943e+03 9.933191696738874021e-06 6.111616248852888930e+03 1.169142375651747252e-05 1.905958857391670840e-12 6.137320114065380494e+01 1.010959790217934483e+03
1.200000000000000000e+11 4.000000000000000000e+03 9.962112853925938956e-06 6.162732250194882909e+03 1.144126415498597201e-05 1.875539080077661695e-12 6.148880826556565182e+01 3.101414210143387322e+02 9.382114561563898754e-06 6.195341521635727986e+03 1.096638775052855912e-05 1.745934308607788545e-12 6.040434232905742817e+01 1.039207270349834062e+03 9.840446419731954821e-06 6.169254104483051378e+03 1.134628887409448841e-05 1.849618125783687065e-12 6.126131948631000768e+01 1.009110876119624663e+03
1.250000000000000000e+11 4.000000000000000000e+03 9.870465081012815237e-06 6.219953534212869272e+03 1.111483490429458224e-05 1.821958030242020160e-12 6.138253879246303057e+01 3.097734603885146498e+02 9.301705858496296184e-06 6.248897222535533729e+03 1.066266492406060248e-05 1.697556692588195949e-12 6.030972324760021763e+01 1.037579426496680071e+03 9.751216113571439155e-06 6.225742271877401436e+03 1.102440090824778527e-05 1.797077762711255560e-12 6.115760679854493276e+01 1.007396789681692098e+03
1.300000000000000000e+11 4.000000000000000000e+03 9.782193904322767868e-06 6.276080270484142602e+03 1.080965144667917926e-05 1.771869648410917383e-12 6.128378309616094555e+01 3.094286792398561943e+02 9.224144203533772910e-06 6.301441371843703564e+03 1.037848237609784273e-05 1.652292986218967770e-12 6.022164959768943504e+01 1.036064191436012834e+03 9.665246729036323963e-06 6.281152490756055158e+03 1.072341763256291196e-05 1.747954315972527339e-12 6.106119806072820211e+01 1.005803260497640167e+03
1.350000000000000000e+11 4.000000000000000000e+03 9.697062704411311683e-06 6.331178423445850967e+03 1.052364441221830843e-05 1.724933220867887555e-12 6.119177080127694524e+01 3.091049550956846588e+02 9.149234303444816839e-06 6.353034797908166183e+03 1.011195199160531001e-05 1.609842160332694475e-12 6.013945959659504581e+01 1.034650179737614508e+03 9.582310763234977007e-06 6.335549698338312737e+03 1.044130592809570773e-05 1.701915008760848818e-12 6.097134638873130541e+01 1.004317966587334240e+03
1.400000000000000000e+11 4.000000000000000000e+03 9.614858826540426906e-06 6.385307914818424251e+03 1.025500861085556656e-05 1.680851595802311601e-12 6.110583343310011628e+01 3.088004166391540934e+02 9.076800352289528218e-06 6.403732774549622263e+03 9.861425347882132170e-06 1.569941418235282102e-12 6.006257813019627179e+01 1.033327497033753161e+03 9.502203683374081268e-06 6.388992886764663126e+03 1.017629195826088205e-05 1.658669560288906024e-12 6.088740350190851558e+01 1.002930212336404566e+03
1.450000000000000000e+11 4.000000000000000000e+03 9.535390450802634960e-06 6.438523360079354461e+03 1.000216181204653651e-05 1.639364376285041939e-12 6.102538809353701055e+01 3.085134076573544348e+02 9.006683514712939806e-06 6.453585696560647193e+03 9.625456454153908647e-06 1.532360249831554532e-12 5.999050296926650105e+01 1.032087502881646969e+03 9.424740933820726529e-06 6.441535827375613735e+03 9.926820740468014328e-06 1.617963550994344539e-12 6.080880394962696300e+01 1.001630668364399412e+03
1.500000000000000000e+11 4.000000000000000000e+03 9.458483957357939484e-06 6.490874694269678002e+03 9.763711054560579827e-06 1.600242358527963119e-12 6.094992418072619955e+01 3.082424570227709637e+02 8.938739803922525747e-06 6.502639653801448731e+03 9.402771283848592452e-06 1.496895570152773999e-12 5.992279354265802027e+01 1.030922617615295849e+03 9.349755415751758242e-06 6.493227686176032876e+03 9.691523100418181674e-06 1.579573000852925618e-12 6.073505227581296850e+01 1.000411159841493372e+03
1.000000000000000000e+11 4.500000000000000000e+03 1.043671263436313091e-05 5.882487744544166162e+03 1.330558747994689065e-05 2.180615914768282433e-12 6.142015178070708714e+01 3.145039635862549403e+02 9.798350832342848883e-06 5.932161942205313608e+03 1.270294046620186659e-05 2.021930164881087600e-12 6.018568546202453717e+01 1.035445457917630847e+03 1.030247158827514160e-05 5.892422584076395651e+03 1.318505807719788685e-05 2.148878764790843709e-12 6.116055596927871107e+01 1.007479258219777194e+03
1.050000000000000000e+11 4.500000000000000000e+03 1.032552365757029905e-05 5.945832502156792543e+03 1.284334169718184980e-05 2.104753700864194934e-12 6.124599550492099098e+01 3.139291867680316841e+02 9.701470728661600393e-06 5.991401255510348165e+03 1.227416159372772418e-05 1.953641689957063985e-12 6.003190988417900797e+01 1.032799874962207468e+03 1.019437183981088940e-05 5.954946252827504395e+03 1.272950567649102637e-05 2.074531298682768986e-12 6.099084160899373330e+01 1.004676652100673550e+03
