20  1965.61604585
24.7281323877  2163.32378223
34.6572104019  2498.56733524
45.1773049645  2782.23495702
56.7612293144  3014.32664756
76.2647754137  3280.80229226
91.0401891253  3452.72206304
108.888888889  3598.85386819
124.609929078  3719.19770774
140.094562648  3813.75358166
