20  3673.81974249
25.6637168142  4025.75107296
35.9292035398  4472.10300429
46.6666666667  4789.69957082
59.0560471976  5030.04291845
75.2212389381  5236.05150215
90.4424778761  5356.22317597
110.265486726  5459.22746781
126.548672566  5519.31330472
139.8820059  5587.98283262
